"codfazenda";"codplantio";"areaplantio";"matgen";"espacamento";"parcela";"areaparc";"x";"y";"srid";"idade";"fila";"cova";"fuste";"cat";"dap";"ht"
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;1;2;1;"Normal";15,41;27,6
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;1;3;1;"Normal";15,22;27,7
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;1;4;1;"Normal";17,63;28,3
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;2;1;1;"Normal";17,83;28,4
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;2;2;1;"Normal";17,98;28,8
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;2;3;1;"Normal";16,39;28,4
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;2;4;1;"Normal";15,12;26,7
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;2;5;1;"Normal";18,14;28,8
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;2;6;1;"Normal";18,3;28,5
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;2;7;1;"Normal";17,51;28,5
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;1;1;"Normal";15,82;28,1
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;2;1;"Normal";15,28;27,9
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;3;1;"Normal";17,35;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;4;1;"Normal";16,58;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;5;1;"Normal";16,71;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;6;1;"Normal";17,35;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;7;1;"Normal";17,67;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;8;1;"Normal";11,87;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;3;9;1;"Normal";16,87;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;1;1;"Normal";17,83;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;2;1;"Normal";15,44;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;3;1;"Inclinada";14,74;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;4;1;"Inclinada";15,22;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;5;1;"Normal";14,36;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;6;1;"Normal";16,71;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;7;1;"Normal";13,4;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;8;1;"Normal";16,46;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;4;9;1;"Normal";15,95;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;1;1;"Normal";15,02;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;2;1;"Normal";13,53;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;3;1;"Normal";14,87;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;4;1;"Normal";17,25;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;5;1;"Normal";13,78;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;6;1;"Normal";15,95;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;7;1;"Normal";14,04;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;8;1;"Normal";18,21;28,8
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;5;9;1;"Normal";17,03;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;6;1;1;"Normal";17,32;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;6;2;1;"Normal";16,87;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;6;3;1;"Normal";17,73;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;6;4;1;"Normal";10,66;NA
759564;1791;52,12;35;"3,60X2,50";11;400;-43,2628227976529;-17,6398906833423;4326;8,28;6;5;1;"Normal";18,68;28,5
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;1;1;1;"Normal";16,42;27,6
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;1;2;1;"Normal";16,52;28,3
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;1;3;1;"Normal";18,4;28,2
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;1;4;1;"Normal";16,17;27,6
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;1;5;1;"Normal";17,92;28,3
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;1;6;1;"Normal";17,67;28,2
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;1;1;"Normal";18,49;27,8
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;2;1;"Normal";17,09;28
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;3;1;"Normal";15,18;27,3
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;4;1;"Normal";16,52;28,3
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;5;1;"Normal";17,09;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;6;1;"Normal";9,99;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;7;1;"Normal";17,54;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;8;1;"Normal";15,18;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;2;9;1;"Normal";18,59;28,8
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;1;1;"Normal";18,18;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;2;1;"Normal";16,04;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;3;1;"Normal";16,74;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;4;1;"Normal";18,97;29,1
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;5;1;"Normal";18,24;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;6;1;"Normal";19,07;28,9
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;7;1;"Normal";12,89;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;8;1;"Normal";18,21;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;3;9;1;"Normal";18,78;29
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;1;1;"Normal";17,28;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;2;1;"Normal";15,31;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;3;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;4;1;"Normal";15,63;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;5;1;"Normal";15,69;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;6;1;"Normal";16,01;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;7;1;"Normal";16,52;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;8;1;"Normal";15,41;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;4;9;1;"Normal";10,7;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;5;1;1;"Normal";18,14;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;5;2;1;"Normal";16,2;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;5;3;1;"Normal";17,98;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;5;4;1;"Normal";12,32;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;5;5;1;"Normal";16,01;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;5;6;1;"Normal";18,49;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;6;1;1;"Normal";17,19;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;6;2;1;"Normal";17,51;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;6;3;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";12;400;-43,2612302418945;-17,6398856786442;4326;8,28;6;4;1;"Normal";15,85;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;1;1;1;"Normal";15,47;26
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;2;1;1;"Normal";15,12;26,7
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;2;2;1;"Normal";16,87;27
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;2;3;1;"Normal";14,83;27,3
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;2;4;1;"Normal";16,23;26,7
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;2;5;1;"Normal";14,1;25,7
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;2;6;1;"Normal";15,57;25,7
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;1;1;"Normal";14,26;27,3
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;2;1;"Normal";16,11;26,5
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;3;1;"Normal";14,42;26,2
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;4;1;"Normal";15,25;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;5;1;"Normal";16,46;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;6;1;"Normal";14,1;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;7;1;"Normal";16,39;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;3;8;1;"Normal";16,87;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;1;1;"Normal";17,48;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;2;1;"Normal";12,1;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;3;1;"Normal";16,58;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;4;1;"Normal";16,62;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;5;1;"Normal";15,88;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;6;1;"Normal";14,64;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;7;1;"Normal";16,65;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;4;8;1;"Normal";17,19;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;1;1;"Normal";18,24;27,6
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;2;1;"Normal";15,98;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;3;1;"Normal";16,2;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;4;1;"Normal";16,52;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;5;1;"Normal";17,22;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;6;1;"Normal";14,23;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;7;1;"Normal";17,83;27,1
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;5;8;1;"Normal";17,06;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;6;1;1;"Normal";16,39;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;6;2;1;"Normal";16,62;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;6;3;1;"Normal";15,5;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;6;4;1;"Normal";16,33;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;6;5;1;"Normal";16,23;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;6;6;1;"Normal";15,22;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;6;7;1;"Normal";14,36;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;7;1;1;"Normal";15,95;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;7;2;1;"Normal";11,08;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;7;3;1;"Normal";17,03;NA
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;7;4;1;"Normal";17,7;27,9
759564;1791;52,12;35;"3,60X2,50";13;400;-43,2611871495837;-17,6414303777842;4326;8,28;7;5;1;"Normal";17,63;28,1
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;1;1;1;"Normal";15,47;22,4
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;1;2;1;"Normal";15,95;22,8
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;1;3;1;"Normal";16,42;22,6
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;2;1;1;"Normal";16,42;23,1
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;2;2;1;"Normal";14,74;22,6
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;2;3;1;"Normal";15,44;23
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;2;4;1;"Normal";14,36;23
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;2;5;1;"Normal";14,16;22,7
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;2;6;1;"Normal";15,76;23,3
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;2;7;1;"Normal";15,63;23,4
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;1;1;"Normal";17,19;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;2;1;"Normal";16,65;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;3;1;"Normal";15,98;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;4;1;"Normal";14,61;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;5;1;"Normal";13,72;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;6;1;"Normal";15,92;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;7;1;"Normal";16,74;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;3;8;1;"Normal";16,9;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;1;1;"Normal";18,62;23,7
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;2;1;"Normal";17,19;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;3;1;"Normal";17,95;24,2
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;4;1;"Normal";18,05;24,1
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;5;1;"Normal";15,6;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;6;1;"Normal";18,49;24,4
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;7;1;"Normal";17,57;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;8;1;"Normal";16,84;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;4;9;1;"Normal";16,81;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;1;1;"Normal";14,23;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;2;1;"Normal";14,26;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;3;1;"Normal";16,84;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;4;1;"Normal";14,8;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;5;1;"Normal";15,98;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;6;1;"Normal";13,53;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;7;1;"Normal";13,97;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;5;8;1;"Falha";NA;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;6;1;1;"Normal";15,98;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;6;2;1;"Normal";12,54;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;6;3;1;"Normal";12,96;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;6;4;1;"Normal";15,37;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;6;5;1;"Normal";15,22;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;6;6;1;"Normal";16,17;NA
759564;1791;52,12;35;"3,60X2,50";14;400;-43,2611637683971;-17,6428848950372;4326;8,28;6;7;1;"Normal";15,63;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;1;1;1;"Normal";14,07;24,2
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;1;2;1;"Normal";17;28
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;2;1;1;"Normal";17,7;29
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;2;2;1;"Normal";20,24;29,5
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;2;3;1;"Falha";NA;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;2;4;1;"Normal";18,53;29,4
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;2;5;1;"Normal";16,11;28,5
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;2;6;1;"Normal";18,37;29
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;2;7;1;"Normal";17,09;28,6
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;1;1;"Normal";20,5;30,3
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;2;1;"Normal";17,41;29,7
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;3;1;"Normal";16,58;28,3
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;4;1;"Normal";18,21;29,3
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;5;1;"Normal";16,46;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;6;1;"Normal";18,33;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;7;1;"Falha";NA;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;3;8;1;"Normal";18,18;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;1;1;"Normal";17,44;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;2;1;"Normal";17,51;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;3;1;"Normal";15,82;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;4;1;"Normal";17,48;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;5;1;"Normal";17,57;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;6;1;"Normal";17,25;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;7;1;"Normal";19,1;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;8;1;"Falha";NA;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;4;9;1;"Normal";17,06;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;5;1;1;"Normal";19,42;28,8
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;5;2;1;"Normal";15,37;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;5;3;1;"Normal";12,38;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;5;4;1;"Normal";19,74;29,2
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;5;5;1;"Normal";17,22;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;5;6;1;"Normal";19,16;NA
759564;1793;43,71;35;"3,60X2,50";22;400;-43,2694091868746;-17,6261512681138;4326;8,24;5;7;1;"Normal";14,42;NA
