"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht";"hdom"
19;23,74;6,3;34;500;41;"Bifurcada Abaixo";22,09;NA;23,64
19;23,74;6,3;34;500;42;"Bifurcada Abaixo";44,99;NA;23,64
19;23,74;6,3;34;500;43;"Normal";41;NA;23,64
19;23,74;6,3;34;500;44;"Normal";47,19;NA;23,64
19;23,74;6,3;34;500;45;"Normal";48,51;NA;23,64
19;23,74;6,3;34;500;46;"Normal";38,48;NA;23,64
19;23,74;6,3;34;500;47;"Normal";48,41;NA;23,64
19;23,74;6,3;34;500;48;"Normal";35,5;NA;23,64
19;23,74;6,3;34;500;49;"Normal";47;NA;23,64
19;23,74;6,3;34;500;50;"Normal";45,99;NA;23,64
19;23,74;6,3;34;500;51;"Normal";39,21;NA;23,64
19;23,74;6,3;34;500;52;"Normal";41,81;NA;23,64
19;23,74;6,3;34;500;53;"Normal";41,41;NA;23,64
19;23,74;6,3;34;500;54;"Normal";42,51;NA;23,64
19;23,74;6,3;34;500;55;"Dominante";50,2;24;23,64
19;23,74;6,3;34;500;56;"Normal";45,21;NA;23,64
19;23,74;6,3;34;500;57;"Normal";45,58;NA;23,64
19;23,74;6,3;34;500;58;"Normal";45,8;NA;23,64
19;23,74;6,3;34;500;59;"Normal";34,21;NA;23,64
19;23,74;6,3;34;500;60;"Normal";44,48;NA;23,64
19;23,74;6,3;34;500;61;"Normal";39,8;NA;23,64
19;23,74;6,3;34;500;62;"Normal";48,1;NA;23,64
19;23,74;6,3;34;500;63;"Normal";46,81;NA;23,64
19;23,74;6,3;34;500;64;"Normal";45,8;NA;23,64
19;23,74;6,3;34;500;65;"Normal";47;NA;23,64
19;23,74;6,3;34;500;66;"Normal";45,8;NA;23,64
19;23,74;6,3;34;500;67;"Normal";46,59;NA;23,64
19;23,74;6,3;34;500;68;"Normal";46,81;NA;23,64
19;23,74;6,3;34;500;69;"Normal";45,99;NA;23,64
19;23,74;6,3;34;500;70;"Normal";40,09;NA;23,64
20;17,76;6,3;35;500;1;"Normal";42,69;NA;23,84
20;17,76;6,3;35;500;2;"Normal";41,81;NA;23,84
20;17,76;6,3;35;500;3;"Normal";45,58;NA;23,84
20;17,76;6,3;35;500;4;"Normal";25,29;NA;23,84
20;17,76;6,3;35;500;5;"Normal";37,51;NA;23,84
20;17,76;6,3;35;500;6;"Normal";43,29;NA;23,84
20;17,76;6,3;35;500;7;"Normal";45,21;NA;23,84
20;17,76;6,3;35;500;8;"Normal";42;NA;23,84
20;17,76;6,3;35;500;9;"Normal";39,99;NA;23,84
20;17,76;6,3;35;500;10;"Normal";40,09;NA;23,84
20;17,76;6,3;35;500;11;"Normal";37,79;NA;23,84
20;17,76;6,3;35;500;12;"Normal";45,8;NA;23,84
20;17,76;6,3;35;500;13;"Normal";45,21;NA;23,84
20;17,76;6,3;35;500;14;"Normal";20,99;NA;23,84
20;17,76;6,3;35;500;15;"Normal";38,2;NA;23,84
20;17,76;6,3;35;500;16;"Normal";40,21;NA;23,84
20;17,76;6,3;35;500;17;"Normal";46,59;NA;23,84
20;17,76;6,3;35;500;18;"Normal";42,41;NA;23,84
20;17,76;6,3;35;500;19;"Normal";32,8;NA;23,84
20;17,76;6,3;35;500;20;"Normal";44,01;NA;23,84
20;17,76;6,3;35;500;21;"Normal";38,39;NA;23,84
20;17,76;6,3;35;500;22;"Normal";42,79;NA;23,84
20;17,76;6,3;35;500;23;"Normal";41,41;NA;23,84
20;17,76;6,3;35;500;24;"Normal";45,21;23,1;23,84
20;17,76;6,3;35;500;25;"Normal";47,19;23,3;23,84
20;17,76;6,3;35;500;26;"Normal";45,21;22,9;23,84
20;17,76;6,3;35;500;27;"Normal";45,58;22,3;23,84
20;17,76;6,3;35;500;28;"Normal";44,61;21,8;23,84
20;17,76;6,3;35;500;29;"Normal";35,59;20,6;23,84
20;17,76;6,3;35;500;30;"Normal";45,8;22,8;23,84
20;17,76;6,3;35;500;31;"Normal";46,72;22,4;23,84
20;17,76;6,3;35;500;32;"Normal";43,79;22,5;23,84
20;17,76;6,3;35;500;33;"Normal";44,61;22,4;23,84
20;17,76;6,3;35;500;34;"Dominante";52,81;23,8;23,84
20;17,76;6,3;35;500;35;"Normal";48,51;NA;23,84
20;17,76;6,3;35;500;36;"Normal";43,51;NA;23,84
20;17,76;6,3;35;500;37;"Torta";47,6;NA;23,84
20;17,76;6,3;35;500;38;"Normal";40,31;NA;23,84
20;17,76;6,3;35;500;39;"Normal";46,5;NA;23,84
20;17,76;6,3;35;500;40;"Normal";44,61;NA;23,84
20;17,76;6,3;35;500;41;"Dominante";50,71;23,4;23,84
20;17,76;6,3;35;500;42;"Normal";47;NA;23,84
20;17,76;6,3;35;500;43;"Normal";45,58;NA;23,84
20;17,76;6,3;35;500;44;"Normal";44,99;NA;23,84
20;17,76;6,3;35;500;45;"Dominante";54,41;24;23,84
20;17,76;6,3;35;500;46;"Normal";45,8;NA;23,84
20;17,76;6,3;35;500;47;"Normal";43,01;NA;23,84
20;17,76;6,3;35;500;48;"Normal";44,99;NA;23,84
20;17,76;6,3;35;500;49;"Normal";45,21;NA;23,84
20;17,76;6,3;35;500;50;"Normal";45,4;NA;23,84
20;17,76;6,3;35;500;51;"Normal";41;NA;23,84
20;17,76;6,3;35;500;52;"Normal";40,21;NA;23,84
20;17,76;6,3;35;500;53;"Normal";41,41;NA;23,84
20;17,76;6,3;35;500;54;"Normal";39,49;NA;23,84
20;17,76;6,3;35;500;55;"Normal";44,2;NA;23,84
20;17,76;6,3;35;500;56;"Dominante";53,5;24;23,84
20;17,76;6,3;35;500;57;"Normal";48;NA;23,84
20;17,76;6,3;35;500;58;"Normal";44,8;NA;23,84
20;17,76;6,3;35;500;59;"Normal";46,21;NA;23,84
20;17,76;6,3;35;500;60;"Normal";43,39;NA;23,84
20;17,76;6,3;35;500;61;"Normal";45,4;NA;23,84
20;17,76;6,3;35;500;62;"Normal";47,19;NA;23,84
20;17,76;6,3;35;500;63;"Normal";46,81;NA;23,84
20;17,76;6,3;35;500;64;"Normal";43,2;NA;23,84
20;17,76;6,3;35;500;65;"Normal";39,4;NA;23,84
20;17,76;6,3;35;500;66;"Normal";50,39;NA;23,84
20;17,76;6,3;35;500;67;"Normal";49,01;NA;23,84
20;17,76;6,3;35;500;68;"Dominante";54,41;24;23,84
21;23,87;6,3;36;500;1;"Normal";40,59;NA;25,28
21;23,87;6,3;36;500;2;"Normal";48,79;NA;25,28
21;23,87;6,3;36;500;3;"Dominante";49,1;24,9;25,28
21;23,87;6,3;36;500;4;"Normal";48,29;NA;25,28
21;23,87;6,3;36;500;5;"Normal";46,72;NA;25,28
21;23,87;6,3;36;500;6;"Falha";0;NA;25,28
21;23,87;6,3;36;500;7;"Normal";48,41;NA;25,28
21;23,87;6,3;36;500;8;"Normal";44,11;NA;25,28
21;23,87;6,3;36;500;9;"Normal";43,89;NA;25,28
21;23,87;6,3;36;500;10;"Normal";46,81;NA;25,28
21;23,87;6,3;36;500;11;"Normal";45,58;NA;25,28
21;23,87;6,3;36;500;12;"Normal";46,21;NA;25,28
21;23,87;6,3;36;500;13;"Normal";43,51;NA;25,28
21;23,87;6,3;36;500;14;"Normal";48;NA;25,28
21;23,87;6,3;36;500;15;"Normal";43,01;NA;25,28
21;23,87;6,3;36;500;16;"Normal";44,01;NA;25,28
21;23,87;6,3;36;500;17;"Dominante";57,99;25,6;25,28
21;23,87;6,3;36;500;18;"Normal";45,3;NA;25,28
21;23,87;6,3;36;500;19;"Normal";47,41;NA;25,28
21;23,87;6,3;36;500;20;"Normal";45,8;NA;25,28
21;23,87;6,3;36;500;21;"Normal";48,79;NA;25,28
21;23,87;6,3;36;500;22;"Normal";44,11;NA;25,28
21;23,87;6,3;36;500;23;"Normal";45,71;NA;25,28
21;23,87;6,3;36;500;24;"Normal";24,28;NA;25,28
21;23,87;6,3;36;500;25;"Normal";46,4;NA;25,28
21;23,87;6,3;36;500;26;"Normal";39,99;23,9;25,28
21;23,87;6,3;36;500;27;"Normal";46,5;24,6;25,28
21;23,87;6,3;36;500;28;"Normal";45,58;23,8;25,28
21;23,87;6,3;36;500;29;"Normal";38,99;23,6;25,28
21;23,87;6,3;36;500;30;"Falha";0;0;25,28
21;23,87;6,3;36;500;31;"Normal";49,1;24,6;25,28
21;23,87;6,3;36;500;32;"Normal";41,19;22,3;25,28
21;23,87;6,3;36;500;33;"Normal";29,31;19,2;25,28
21;23,87;6,3;36;500;34;"Normal";45,3;NA;25,28
21;23,87;6,3;36;500;35;"Normal";48;24,5;25,28
21;23,87;6,3;36;500;36;"Normal";39,9;23,2;25,28
21;23,87;6,3;36;500;37;"Tombada";35,81;NA;25,28
21;23,87;6,3;36;500;38;"Bifurcada";53;NA;25,28
21;23,87;6,3;36;500;39;"Normal";32,7;18,2;25,28
21;23,87;6,3;36;500;40;"Normal";35,91;NA;25,28
21;23,87;6,3;36;500;41;"Normal";45,71;NA;25,28
21;23,87;6,3;36;500;42;"Falha";0;NA;25,28
21;23,87;6,3;36;500;43;"Normal";38,3;NA;25,28
21;23,87;6,3;36;500;44;"Dominante";50,8;24,9;25,28
21;23,87;6,3;36;500;45;"Normal";46,72;NA;25,28
21;23,87;6,3;36;500;46;"Normal";45,99;NA;25,28
21;23,87;6,3;36;500;47;"Normal";40,59;NA;25,28
21;23,87;6,3;36;500;48;"Normal";47,6;NA;25,28
21;23,87;6,3;36;500;49;"Dominante";61,7;26;25,28
21;23,87;6,3;36;500;50;"Normal";35,69;NA;25,28
21;23,87;6,3;36;500;51;"Normal";48,79;NA;25,28
21;23,87;6,3;36;500;52;"Normal";46,59;NA;25,28
21;23,87;6,3;36;500;53;"Normal";48,19;NA;25,28
21;23,87;6,3;36;500;54;"Normal";45,58;NA;25,28
21;23,87;6,3;36;500;55;"Dominante";51,11;25;25,28
21;23,87;6,3;36;500;56;"Normal";45,3;NA;25,28
21;23,87;6,3;36;500;57;"Normal";45,49;NA;25,28
21;23,87;6,3;36;500;58;"Normal";45,49;NA;25,28
21;23,87;6,3;36;500;59;"Normal";32,52;NA;25,28
21;23,87;6,3;36;500;60;"Normal";44,99;NA;25,28
21;23,87;6,3;36;500;61;"Normal";48,69;NA;25,28
21;23,87;6,3;36;500;62;"Normal";46,5;NA;25,28
21;23,87;6,3;36;500;63;"Normal";36,29;NA;25,28
21;23,87;6,3;36;500;64;"Normal";43,79;NA;25,28
21;23,87;6,3;36;500;65;"Normal";41,69;NA;25,28
21;23,87;6,3;36;500;66;"Normal";45,11;NA;25,28
21;23,87;6,3;36;500;67;"Normal";46,5;NA;25,28
21;23,87;6,3;36;500;68;"Normal";41,91;NA;25,28
21;23,87;6,3;36;500;69;"Normal";47,09;NA;25,28
21;23,87;6,3;36;500;70;"Normal";48,6;NA;25,28
21;23,87;6,3;36;500;71;"Normal";46,81;NA;25,28
22;13,43;6,3;37;500;1;"Normal";52,81;NA;29,08
22;13,43;6,3;37;500;2;"Normal";58,5;NA;29,08
22;13,43;6,3;37;500;3;"Normal";28,4;NA;29,08
22;13,43;6,3;37;500;4;"Falha";0;NA;29,08
22;13,43;6,3;37;500;5;"Falha";0;NA;29,08
22;13,43;6,3;37;500;6;"Normal";32,01;NA;29,08
22;13,43;6,3;37;500;7;"Normal";48,41;NA;29,08
22;13,43;6,3;37;500;8;"Normal";50,99;NA;29,08
22;13,43;6,3;37;500;9;"Normal";57,99;NA;29,08
22;13,43;6,3;37;500;10;"Normal";53;NA;29,08
22;13,43;6,3;37;500;11;"Normal";27,21;NA;29,08
22;13,43;6,3;37;500;12;"Normal";53,69;NA;29,08
22;13,43;6,3;37;500;13;"Normal";55,01;NA;29,08
22;13,43;6,3;37;500;14;"Normal";58,21;NA;29,08
22;13,43;6,3;37;500;15;"Falha";0;NA;29,08
22;13,43;6,3;37;500;16;"Dominante";61,51;29;29,08
22;13,43;6,3;37;500;17;"Normal";51,71;NA;29,08
22;13,43;6,3;37;500;18;"Normal";54,79;NA;29,08
22;13,43;6,3;37;500;19;"Normal";47,82;NA;29,08
22;13,43;6,3;37;500;20;"Normal";53,82;NA;29,08
22;13,43;6,3;37;500;21;"Normal";51,4;NA;29,08
22;13,43;6,3;37;500;22;"Normal";45,4;NA;29,08
22;13,43;6,3;37;500;23;"Normal";51,49;NA;29,08
22;13,43;6,3;37;500;24;"Normal";52,5;NA;29,08
22;13,43;6,3;37;500;25;"Normal";60;NA;29,08
22;13,43;6,3;37;500;26;"Falha";0;NA;29,08
22;13,43;6,3;37;500;27;"Dominante";62,02;28,9;29,08
22;13,43;6,3;37;500;28;"Normal";60;28,7;29,08
22;13,43;6,3;37;500;29;"Falha";0;NA;29,08
22;13,43;6,3;37;500;30;"Dominante";66,51;29,4;29,08
22;13,43;6,3;37;500;31;"Normal";44,48;26,1;29,08
22;13,43;6,3;37;500;32;"Normal";25,51;16,3;29,08
22;13,43;6,3;37;500;33;"Dominante";64,5;29,1;29,08
22;13,43;6,3;37;500;34;"Normal";50,2;NA;29,08
22;13,43;6,3;37;500;35;"Normal";48;27,6;29,08
22;13,43;6,3;37;500;36;"Normal";53,5;28;29,08
22;13,43;6,3;37;500;37;"Normal";50,49;27,9;29,08
22;13,43;6,3;37;500;38;"Normal";42,51;25;29,08
22;13,43;6,3;37;500;39;"Normal";54,19;NA;29,08
22;13,43;6,3;37;500;40;"Normal";54,51;NA;29,08
22;13,43;6,3;37;500;41;"Normal";55,51;NA;29,08
22;13,43;6,3;37;500;42;"Falha";0;NA;29,08
22;13,43;6,3;37;500;43;"Normal";54,79;NA;29,08
22;13,43;6,3;37;500;44;"Normal";44,39;NA;29,08
22;13,43;6,3;37;500;45;"Normal";27,21;NA;29,08
22;13,43;6,3;37;500;46;"Normal";50,2;NA;29,08
22;13,43;6,3;37;500;47;"Normal";57,49;NA;29,08
22;13,43;6,3;37;500;48;"Normal";52,5;NA;29,08
22;13,43;6,3;37;500;49;"Normal";58,21;NA;29,08
22;13,43;6,3;37;500;50;"Falha";0;NA;29,08
22;13,43;6,3;37;500;51;"Normal";51,99;NA;29,08
22;13,43;6,3;37;500;52;"Falha";0;NA;29,08
22;13,43;6,3;37;500;53;"Normal";54,79;NA;29,08
22;13,43;6,3;37;500;54;"Normal";39,4;NA;29,08
22;13,43;6,3;37;500;55;"Normal";61,01;NA;29,08
22;13,43;6,3;37;500;56;"Normal";44,48;NA;29,08
22;13,43;6,3;37;500;57;"Normal";39,99;NA;29,08
22;13,43;6,3;37;500;58;"Normal";59;NA;29,08
22;13,43;6,3;37;500;59;"Normal";45,8;NA;29,08
22;13,43;6,3;37;500;60;"Normal";48,79;NA;29,08
22;13,43;6,3;37;500;61;"Normal";46,5;NA;29,08
22;13,43;6,3;37;500;62;"Normal";57,49;NA;29,08
22;13,43;6,3;37;500;63;"Normal";49,39;NA;29,08
22;13,43;6,3;37;500;64;"Normal";59,5;NA;29,08
22;13,43;6,3;37;500;65;"Normal";35,41;NA;29,08
22;13,43;6,3;37;500;66;"Normal";27,8;NA;29,08
22;13,43;6,3;37;500;67;"Normal";39,21;NA;29,08
22;13,43;6,3;37;500;68;"Falha";0;NA;29,08
22;13,43;6,3;37;500;69;"Normal";44,48;NA;29,08
22;13,43;6,3;37;500;70;"Normal";45,49;NA;29,08
22;13,43;6,3;37;500;71;"Normal";49,51;NA;29,08
22;13,43;6,3;37;500;72;"Normal";41,81;NA;29,08
22;13,43;6,3;37;500;73;"Normal";50,71;NA;29,08
22;13,43;6,3;37;500;74;"Falha";0;NA;29,08
22;13,43;6,3;37;500;75;"Dominante";63,99;29;29,08
23;25,25;6,3;38;500;1;"Normal";41,59;NA;26,86
23;25,25;6,3;38;500;2;"Normal";47,69;NA;26,86
23;25,25;6,3;38;500;3;"Normal";44,39;NA;26,86
23;25,25;6,3;38;500;4;"Normal";43,61;NA;26,86
23;25,25;6,3;38;500;5;"Dominante";57,99;26,9;26,86
23;25,25;6,3;38;500;6;"Normal";49,51;NA;26,86
23;25,25;6,3;38;500;7;"Normal";44,99;NA;26,86
23;25,25;6,3;38;500;8;"Normal";53,19;NA;26,86
23;25,25;6,3;38;500;9;"Normal";48,69;NA;26,86
23;25,25;6,3;38;500;10;"Normal";51,99;NA;26,86
23;25,25;6,3;38;500;11;"Normal";44,99;NA;26,86
23;25,25;6,3;38;500;12;"Normal";33,3;NA;26,86
23;25,25;6,3;38;500;13;"Normal";41;NA;26,86
23;25,25;6,3;38;500;14;"Normal";43,2;NA;26,86
23;25,25;6,3;38;500;15;"Normal";53,82;NA;26,86
23;25,25;6,3;38;500;16;"Normal";50,39;NA;26,86
23;25,25;6,3;38;500;17;"Normal";40,5;NA;26,86
23;25,25;6,3;38;500;18;"Dominante";56,01;27,1;26,86
23;25,25;6,3;38;500;19;"Dominante";56,2;26,4;26,86
23;25,25;6,3;38;500;20;"Normal";32,8;NA;26,86
23;25,25;6,3;38;500;21;"Dominante";55,51;27;26,86
23;25,25;6,3;38;500;22;"Normal";45,8;NA;26,86
23;25,25;6,3;38;500;23;"Normal";50,61;NA;26,86
23;25,25;6,3;38;500;24;"Normal";49,51;NA;26,86
23;25,25;6,3;38;500;25;"Normal";41;NA;26,86
23;25,25;6,3;38;500;26;"Dominante";56,49;26,9;26,86
23;25,25;6,3;38;500;27;"Normal";30;NA;26,86
23;25,25;6,3;38;500;28;"Normal";53,5;NA;26,86
23;25,25;6,3;38;500;29;"Normal";37,51;23,5;26,86
23;25,25;6,3;38;500;30;"Normal";46,5;24,7;26,86
23;25,25;6,3;38;500;31;"Normal";52,81;26,6;26,86
23;25,25;6,3;38;500;32;"Normal";46,5;25,8;26,86
23;25,25;6,3;38;500;33;"Normal";52,59;26,6;26,86
23;25,25;6,3;38;500;34;"Normal";53,5;NA;26,86
23;25,25;6,3;38;500;35;"Normal";46,5;25;26,86
23;25,25;6,3;38;500;36;"Normal";48,41;25,4;26,86
23;25,25;6,3;38;500;37;"Normal";40,5;23,3;26,86
23;25,25;6,3;38;500;38;"Normal";29;19,4;26,86
23;25,25;6,3;38;500;39;"Normal";50,8;25,7;26,86
23;25,25;6,3;38;500;40;"Normal";45,9;NA;26,86
23;25,25;6,3;38;500;41;"Normal";43,29;NA;26,86
23;25,25;6,3;38;500;42;"Normal";46,59;NA;26,86
23;25,25;6,3;38;500;43;"Normal";34,81;NA;26,86
23;25,25;6,3;38;500;44;"Normal";52,59;NA;26,86
23;25,25;6,3;38;500;45;"Normal";54;NA;26,86
23;25,25;6,3;38;500;46;"Normal";39,62;NA;26,86
23;25,25;6,3;38;500;47;"Normal";53,6;NA;26,86
23;25,25;6,3;38;500;48;"Normal";37,1;NA;26,86
23;25,25;6,3;38;500;49;"Normal";43,1;NA;26,86
23;25,25;6,3;38;500;50;"Normal";34,49;NA;26,86
23;25,25;6,3;38;500;51;"Normal";49,01;NA;26,86
23;25,25;6,3;38;500;52;"Normal";47,82;NA;26,86
23;25,25;6,3;38;500;53;"Normal";50,3;NA;26,86
23;25,25;6,3;38;500;54;"Normal";36,41;NA;26,86
23;25,25;6,3;38;500;55;"Normal";51,58;NA;26,86
23;25,25;6,3;38;500;56;"Normal";48,41;NA;26,86
23;25,25;6,3;38;500;57;"Normal";49,89;NA;26,86
23;25,25;6,3;38;500;58;"Normal";45,9;NA;26,86
23;25,25;6,3;38;500;59;"Normal";46,81;NA;26,86
23;25,25;6,3;38;500;60;"Normal";46,81;NA;26,86
23;25,25;6,3;38;500;61;"Normal";47,19;NA;26,86
23;25,25;6,3;38;500;62;"Normal";46,21;NA;26,86
23;25,25;6,3;38;500;63;"Normal";52,21;NA;26,86
23;25,25;6,3;38;500;64;"Normal";46,72;NA;26,86
23;25,25;6,3;38;500;65;"Normal";48,6;NA;26,86
23;25,25;6,3;38;500;66;"Normal";42,51;NA;26,86
23;25,25;6,3;38;500;67;"Normal";35,19;NA;26,86
23;25,25;6,3;38;500;68;"Normal";51,8;NA;26,86
23;25,25;6,3;38;500;69;"Normal";46,4;NA;26,86
23;25,25;6,3;38;500;70;"Normal";30,79;NA;26,86
23;25,25;6,3;38;500;71;"Normal";44,61;NA;26,86
23;25,25;6,3;38;500;72;"Normal";44,99;NA;26,86
23;25,25;6,3;38;500;73;"Normal";52,4;NA;26,86
23;25,25;6,3;38;500;74;"Normal";41,59;NA;26,86
23;25,25;6,3;38;500;75;"Falha";0;NA;26,86
23;25,25;6,3;38;500;76;"Normal";49,61;NA;26,86
23;25,25;6,3;38;500;77;"Normal";48,51;NA;26,86
23;25,25;6,3;38;500;78;"Normal";49,01;NA;26,86
23;25,25;6,3;38;500;79;"Normal";46,5;NA;26,86
23;25,25;6,3;38;500;80;"Normal";53,31;NA;26,86
23;25,25;6,3;38;500;81;"Normal";31,6;NA;26,86
23;25,25;6,3;38;500;82;"Normal";53,19;NA;26,86
24;4,53;6,3;39;500;1;"Normal";51,99;NA;27,32
24;4,53;6,3;39;500;2;"Normal";55,39;NA;27,32
24;4,53;6,3;39;500;3;"Dominante";60,51;27;27,32
24;4,53;6,3;39;500;4;"Normal";59,19;NA;27,32
24;4,53;6,3;39;500;5;"Normal";49,01;NA;27,32
24;4,53;6,3;39;500;6;"Normal";47,5;NA;27,32
24;4,53;6,3;39;500;7;"Normal";51,99;NA;27,32
24;4,53;6,3;39;500;8;"Dominante";62,02;27,3;27,32
24;4,53;6,3;39;500;9;"Normal";30,91;NA;27,32
24;4,53;6,3;39;500;10;"Normal";42,79;NA;27,32
24;4,53;6,3;39;500;11;"Normal";32,11;NA;27,32
24;4,53;6,3;39;500;12;"Normal";32,52;NA;27,32
24;4,53;6,3;39;500;13;"Normal";22,59;NA;27,32
24;4,53;6,3;39;500;14;"Bifurcada Abaixo";35,81;NA;27,32
24;4,53;6,3;39;500;15;"Bifurcada Abaixo";58,21;NA;27,32
24;4,53;6,3;39;500;16;"Normal";36,79;NA;27,32
24;4,53;6,3;39;500;17;"Normal";54,29;NA;27,32
24;4,53;6,3;39;500;18;"Normal";46,81;NA;27,32
24;4,53;6,3;39;500;19;"Bifurcada Abaixo";51,4;NA;27,32
24;4,53;6,3;39;500;20;"Bifurcada Abaixo";52,31;NA;27,32
24;4,53;6,3;39;500;21;"Dominante";61,7;27,3;27,32
24;4,53;6,3;39;500;22;"Normal";26,61;NA;27,32
24;4,53;6,3;39;500;23;"Normal";48,29;NA;27,32
24;4,53;6,3;39;500;24;"Normal";56,39;NA;27,32
24;4,53;6,3;39;500;25;"Normal";50,01;NA;27,32
24;4,53;6,3;39;500;26;"Normal";48,91;NA;27,32
24;4,53;6,3;39;500;27;"Normal";44,39;NA;27,32
24;4,53;6,3;39;500;28;"Normal";59,6;NA;27,32
24;4,53;6,3;39;500;29;"Normal";40,09;NA;27,32
24;4,53;6,3;39;500;30;"Normal";51,49;25;27,32
24;4,53;6,3;39;500;31;"Normal";33,11;20;27,32
24;4,53;6,3;39;500;32;"Tombada";26,99;NA;27,32
24;4,53;6,3;39;500;33;"Normal";41,41;22,4;27,32
24;4,53;6,3;39;500;34;"Normal";55,01;25,3;27,32
24;4,53;6,3;39;500;35;"Normal";59,41;26,1;27,32
24;4,53;6,3;39;500;36;"Normal";60;NA;27,32
24;4,53;6,3;39;500;37;"Normal";54,92;26,1;27,32
24;4,53;6,3;39;500;38;"Normal";59,41;26,6;27,32
24;4,53;6,3;39;500;39;"Normal";51,49;25,7;27,32
24;4,53;6,3;39;500;40;"Normal";19,7;13,5;27,32
24;4,53;6,3;39;500;41;"Bifurcada";34,09;NA;27,32
24;4,53;6,3;39;500;42;"Normal";59,6;26,3;27,32
24;4,53;6,3;39;500;43;"Normal";50,61;NA;27,32
24;4,53;6,3;39;500;44;"Normal";33,4;NA;27,32
24;4,53;6,3;39;500;45;"Normal";54,79;NA;27,32
24;4,53;6,3;39;500;46;"Normal";43,61;NA;27,32
24;4,53;6,3;39;500;47;"Normal";54,19;NA;27,32
24;4,53;6,3;39;500;48;"Normal";31,79;NA;27,32
24;4,53;6,3;39;500;49;"Normal";41,5;NA;27,32
24;4,53;6,3;39;500;50;"Normal";53,31;NA;27,32
24;4,53;6,3;39;500;51;"Normal";54,29;NA;27,32
24;4,53;6,3;39;500;52;"Normal";52,59;NA;27,32
24;4,53;6,3;39;500;53;"Normal";41,41;NA;27,32
24;4,53;6,3;39;500;54;"Normal";53,19;NA;27,32
24;4,53;6,3;39;500;55;"Normal";44,99;NA;27,32
24;4,53;6,3;39;500;56;"Normal";48,29;NA;27,32
24;4,53;6,3;39;500;57;"Normal";47,6;NA;27,32
24;4,53;6,3;39;500;58;"Normal";58,5;NA;27,32
24;4,53;6,3;39;500;59;"Normal";45,49;NA;27,32
24;4,53;6,3;39;500;60;"Normal";59,19;NA;27,32
24;4,53;6,3;39;500;61;"Normal";51,99;NA;27,32
24;4,53;6,3;39;500;62;"Normal";37,2;NA;27,32
24;4,53;6,3;39;500;63;"Normal";34,31;NA;27,32
24;4,53;6,3;39;500;64;"Normal";38,2;NA;27,32
24;4,53;6,3;39;500;65;"Normal";41,59;NA;27,32
24;4,53;6,3;39;500;66;"Normal";60,29;NA;27,32
24;4,53;6,3;39;500;67;"Dominante";61,39;27,8;27,32
24;4,53;6,3;39;500;68;"Normal";50,61;NA;27,32
24;4,53;6,3;39;500;69;"Dominante";61,2;27,2;27,32
24;4,53;6,3;39;500;70;"Normal";43,01;NA;27,32
24;4,53;6,3;39;500;71;"Normal";55,89;NA;27,32
24;4,53;6,3;39;500;72;"Normal";50,8;NA;27,32
24;4,53;6,3;39;500;73;"Normal";42,91;NA;27,32
24;4,53;6,3;39;500;74;"Normal";50,39;NA;27,32
24;4,53;6,3;39;500;75;"Normal";58,31;NA;27,32
24;4,53;6,3;39;500;76;"Normal";55,29;NA;27,32
24;4,53;6,3;39;500;77;"Normal";51,99;NA;27,32
24;4,53;6,3;39;500;78;"Normal";58,5;NA;27,32
24;4,53;6,3;39;500;79;"Normal";44,99;NA;27,32
25;15,26;6,3;40;500;1;"Normal";39,49;NA;26,32
25;15,26;6,3;40;500;2;"Normal";46,5;NA;26,32
25;15,26;6,3;40;500;3;"Normal";36,19;NA;26,32
25;15,26;6,3;40;500;4;"Normal";43,01;NA;26,32
25;15,26;6,3;40;500;5;"Normal";44,99;NA;26,32
25;15,26;6,3;40;500;6;"Normal";42,51;NA;26,32
25;15,26;6,3;40;500;7;"Normal";50,01;NA;26,32
25;15,26;6,3;40;500;8;"Normal";49,01;NA;26,32
25;15,26;6,3;40;500;9;"Normal";55,2;NA;26,32
25;15,26;6,3;40;500;10;"Normal";55,01;NA;26,32
25;15,26;6,3;40;500;11;"Normal";38,39;NA;26,32
25;15,26;6,3;40;500;12;"Normal";55,01;NA;26,32
25;15,26;6,3;40;500;13;"Normal";52,81;NA;26,32
25;15,26;6,3;40;500;14;"Normal";50,8;NA;26,32
25;15,26;6,3;40;500;15;"Normal";49,29;NA;26,32
25;15,26;6,3;40;500;16;"Falha";0;NA;26,32
25;15,26;6,3;40;500;17;"Dominante";55,29;26;26,32
25;15,26;6,3;40;500;18;"Normal";53,6;NA;26,32
25;15,26;6,3;40;500;19;"Normal";46,59;NA;26,32
25;15,26;6,3;40;500;20;"Normal";38,2;NA;26,32
25;15,26;6,3;40;500;21;"Normal";55,2;NA;26,32
25;15,26;6,3;40;500;22;"Normal";52,09;NA;26,32
25;15,26;6,3;40;500;23;"Normal";34,49;NA;26,32
25;15,26;6,3;40;500;24;"Normal";50,3;NA;26,32
25;15,26;6,3;40;500;25;"Normal";52,21;NA;26,32
25;15,26;6,3;40;500;26;"Normal";50,39;NA;26,32
25;15,26;6,3;40;500;27;"Normal";51,8;NA;26,32
25;15,26;6,3;40;500;28;"Normal";31,1;NA;26,32
25;15,26;6,3;40;500;29;"Normal";52,31;25,8;26,32
