"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht"
40;13,43;6,3;57;500;28;"Normal";42,1;NA
40;13,43;6,3;57;500;29;"Normal";32,8;NA
40;13,43;6,3;57;500;30;"Normal";39,3;NA
40;13,43;6,3;57;500;31;"Normal";37,01;NA
40;13,43;6,3;57;500;32;"Normal";23,31;NA
40;13,43;6,3;57;500;33;"Normal";38,01;NA
40;13,43;6,3;57;500;34;"Normal";48,19;NA
40;13,43;6,3;57;500;35;"Bifurcada Abaixo";45,49;22,9
40;13,43;6,3;57;500;36;"Bifurcada Abaixo";17,31;NA
40;13,43;6,3;57;500;37;"Normal";42;22,4
40;13,43;6,3;57;500;38;"Normal";45,9;23,2
40;13,43;6,3;57;500;39;"Dominante";50,01;24,5
40;13,43;6,3;57;500;40;"Normal";49,79;24,5
40;13,43;6,3;57;500;41;"Normal";37,79;20,9
40;13,43;6,3;57;500;42;"Normal";45,58;23,6
40;13,43;6,3;57;500;43;"Normal";26,01;16,3
40;13,43;6,3;57;500;44;"Dominante";55,51;25,4
40;13,43;6,3;57;500;45;"Normal";50,01;24,2
40;13,43;6,3;57;500;46;"Normal";38,01;NA
40;13,43;6,3;57;500;47;"Normal";27,99;NA
40;13,43;6,3;57;500;48;"Normal";43,2;NA
40;13,43;6,3;57;500;49;"Normal";44,01;NA
40;13,43;6,3;57;500;50;"Normal";44,11;NA
40;13,43;6,3;57;500;51;"Normal";40,31;NA
40;13,43;6,3;57;500;52;"Normal";16,49;NA
40;13,43;6,3;57;500;53;"Normal";49,7;NA
40;13,43;6,3;57;500;54;"Normal";21,8;NA
40;13,43;6,3;57;500;55;"Normal";45,9;NA
40;13,43;6,3;57;500;56;"Bifurcada Abaixo";22,81;NA
40;13,43;6,3;57;500;57;"Bifurcada Abaixo";43,89;NA
40;13,43;6,3;57;500;58;"Normal";43,1;NA
40;13,43;6,3;57;500;59;"Normal";33,99;NA
40;13,43;6,3;57;500;60;"Normal";48,69;NA
40;13,43;6,3;57;500;61;"Bifurcada Abaixo";23,5;NA
40;13,43;6,3;57;500;62;"Bifurcada Abaixo";37,38;NA
40;13,43;6,3;57;500;63;"Normal";42,79;NA
40;13,43;6,3;57;500;64;"Normal";40,31;NA
40;13,43;6,3;57;500;65;"Normal";48;NA
40;13,43;6,3;57;500;66;"Normal";36,19;NA
40;13,43;6,3;57;500;67;"Normal";44,99;NA
40;13,43;6,3;57;500;68;"Normal";40,31;NA
40;13,43;6,3;57;500;69;"Normal";45,99;NA
40;13,43;6,3;57;500;70;"Normal";37,79;NA
40;13,43;6,3;57;500;71;"Normal";46,5;NA
40;13,43;6,3;57;500;72;"Normal";43,79;NA
40;13,43;6,3;57;500;73;"Normal";47,19;NA
40;13,43;6,3;57;500;74;"Normal";36,6;NA
40;13,43;6,3;57;500;75;"Normal";43,39;NA
40;13,43;6,3;57;500;76;"Normal";49,01;NA
40;13,43;6,3;57;500;77;"Normal";41,81;NA
40;13,43;6,3;57;500;78;"Normal";49,01;NA
40;13,43;6,3;57;500;79;"Dominante";50,61;25,7
40;13,43;6,3;57;500;80;"Normal";50,01;NA
40;13,43;6,3;57;500;81;"Normal";43,51;NA
40;13,43;6,3;57;500;82;"Normal";33,99;NA
40;13,43;6,3;57;500;83;"Normal";39,21;NA
40;13,43;6,3;57;500;84;"Normal";25,01;NA
40;13,43;6,3;57;500;85;"Bifurcada Abaixo";33,9;NA
40;13,43;6,3;57;500;86;"Bifurcada Abaixo";41;NA
41;13,41;6,3;58;500;1;"Normal";49,2;NA
41;13,41;6,3;58;500;2;"Normal";61,01;NA
41;13,41;6,3;58;500;3;"Tombada";12,19;NA
41;13,41;6,3;58;500;4;"Normal";52,59;NA
41;13,41;6,3;58;500;5;"Normal";43,29;NA
41;13,41;6,3;58;500;6;"Normal";50,8;NA
41;13,41;6,3;58;500;7;"Normal";33,4;NA
41;13,41;6,3;58;500;8;"Normal";52,5;NA
41;13,41;6,3;58;500;9;"Normal";36;NA
41;13,41;6,3;58;500;10;"Normal";36,51;NA
41;13,41;6,3;58;500;11;"Normal";42,6;NA
41;13,41;6,3;58;500;12;"Normal";59,31;NA
41;13,41;6,3;58;500;13;"Normal";21,11;NA
41;13,41;6,3;58;500;14;"Normal";29,31;NA
41;13,41;6,3;58;500;15;"Normal";52,21;NA
41;13,41;6,3;58;500;16;"Normal";45,99;NA
41;13,41;6,3;58;500;17;"Normal";52,81;NA
41;13,41;6,3;58;500;18;"Normal";35,31;NA
41;13,41;6,3;58;500;19;"Normal";29,59;NA
41;13,41;6,3;58;500;20;"Normal";30;NA
41;13,41;6,3;58;500;21;"Normal";45,21;NA
41;13,41;6,3;58;500;22;"Normal";43,79;NA
41;13,41;6,3;58;500;23;"Normal";43,51;NA
41;13,41;6,3;58;500;24;"Dominante";61,2;28
41;13,41;6,3;58;500;25;"Normal";25,51;NA
41;13,41;6,3;58;500;26;"Normal";57,81;NA
41;13,41;6,3;58;500;27;"Normal";20,99;NA
41;13,41;6,3;58;500;28;"Normal";50,01;NA
41;13,41;6,3;58;500;29;"Normal";53;25,6
41;13,41;6,3;58;500;30;"Normal";54,19;25,9
41;13,41;6,3;58;500;31;"Normal";58,5;26
41;13,41;6,3;58;500;32;"Normal";41,41;25,3
41;13,41;6,3;58;500;33;"Normal";54,7;26,4
41;13,41;6,3;58;500;34;"Normal";50,2;NA
41;13,41;6,3;58;500;35;"Normal";44,48;24,3
41;13,41;6,3;58;500;36;"Normal";49,51;25
41;13,41;6,3;58;500;37;"Normal";49,39;24,9
41;13,41;6,3;58;500;38;"Normal";50,99;24,3
41;13,41;6,3;58;500;39;"Normal";51,21;23
41;13,41;6,3;58;500;40;"Normal";53,91;NA
41;13,41;6,3;58;500;41;"Tombada";50,39;NA
41;13,41;6,3;58;500;42;"Normal";54,79;NA
41;13,41;6,3;58;500;43;"Normal";57,71;NA
41;13,41;6,3;58;500;44;"Normal";61,01;NA
41;13,41;6,3;58;500;45;"Normal";52,81;NA
41;13,41;6,3;58;500;46;"Normal";28,4;NA
41;13,41;6,3;58;500;47;"Normal";58,59;NA
41;13,41;6,3;58;500;48;"Normal";50,99;NA
41;13,41;6,3;58;500;49;"Normal";38,61;NA
41;13,41;6,3;58;500;50;"Normal";54;NA
41;13,41;6,3;58;500;51;"Normal";47;NA
41;13,41;6,3;58;500;52;"Normal";49,2;NA
41;13,41;6,3;58;500;53;"Normal";54,6;NA
41;13,41;6,3;58;500;54;"Dominante";63,99;27,3
41;13,41;6,3;58;500;55;"Normal";38,8;NA
41;13,41;6,3;58;500;56;"Normal";51,8;NA
41;13,41;6,3;58;500;57;"Normal";52,59;NA
41;13,41;6,3;58;500;58;"Normal";56,99;NA
41;13,41;6,3;58;500;59;"Normal";51,99;NA
41;13,41;6,3;58;500;60;"Dominante";63,59;28,3
41;13,41;6,3;58;500;61;"Normal";39,21;NA
41;13,41;6,3;58;500;62;"Normal";42,79;NA
41;13,41;6,3;58;500;63;"Normal";53,31;NA
41;13,41;6,3;58;500;64;"Normal";59;NA
41;13,41;6,3;58;500;65;"Normal";17,4;NA
41;13,41;6,3;58;500;66;"Normal";53,41;NA
41;13,41;6,3;58;500;67;"Normal";51,21;NA
41;13,41;6,3;58;500;68;"Normal";40,4;NA
41;13,41;6,3;58;500;69;"Normal";56,8;NA
41;13,41;6,3;58;500;70;"Normal";51,8;NA
41;13,41;6,3;58;500;71;"Normal";48,79;NA
41;13,41;6,3;58;500;72;"Normal";48,19;NA
41;13,41;6,3;58;500;73;"Dominante";62,99;29
41;13,41;6,3;58;500;74;"Dominante";65,19;28,9
41;13,41;6,3;58;500;75;"Normal";44,99;NA
41;13,41;6,3;58;500;76;"Normal";57,4;NA
41;13,41;6,3;58;500;77;"Normal";54,6;NA
41;13,41;6,3;58;500;78;"Normal";57,3;NA
41;13,41;6,3;58;500;79;"Normal";42;NA
42;4,02;6,3;59;500;1;"Normal";37,51;NA
42;4,02;6,3;59;500;2;"Dominante";61,01;27,2
42;4,02;6,3;59;500;3;"Normal";60,51;NA
42;4,02;6,3;59;500;4;"Normal";48,51;NA
42;4,02;6,3;59;500;5;"Normal";50,01;NA
42;4,02;6,3;59;500;6;"Normal";57,9;NA
42;4,02;6,3;59;500;7;"Normal";57,59;NA
42;4,02;6,3;59;500;8;"Normal";47,19;NA
42;4,02;6,3;59;500;9;"Normal";56,39;NA
42;4,02;6,3;59;500;10;"Normal";24,79;NA
42;4,02;6,3;59;500;11;"Normal";53,41;NA
42;4,02;6,3;59;500;12;"Normal";54;NA
42;4,02;6,3;59;500;13;"Dominante";61,01;27
42;4,02;6,3;59;500;14;"Normal";14,39;NA
42;4,02;6,3;59;500;15;"Normal";54;NA
42;4,02;6,3;59;500;16;"Normal";39,49;NA
42;4,02;6,3;59;500;17;"Normal";35;NA
42;4,02;6,3;59;500;18;"Normal";57,21;NA
42;4,02;6,3;59;500;19;"Normal";23,18;NA
42;4,02;6,3;59;500;20;"Dominante";65,5;28
42;4,02;6,3;59;500;21;"Normal";45,99;NA
42;4,02;6,3;59;500;22;"Normal";20,01;NA
42;4,02;6,3;59;500;23;"Normal";37,01;NA
42;4,02;6,3;59;500;24;"Dominante";63,49;27,8
42;4,02;6,3;59;500;25;"Normal";24,5;NA
42;4,02;6,3;59;500;26;"Normal";57,49;NA
42;4,02;6,3;59;500;27;"Normal";56,61;26,7
42;4,02;6,3;59;500;28;"Normal";36,19;23,5
42;4,02;6,3;59;500;29;"Normal";42,51;24,3
42;4,02;6,3;59;500;30;"Normal";54,51;26,3
42;4,02;6,3;59;500;31;"Normal";55,79;26,5
42;4,02;6,3;59;500;32;"Normal";45,9;25,6
42;4,02;6,3;59;500;33;"Normal";49,79;26
42;4,02;6,3;59;500;34;"Normal";46,5;NA
42;4,02;6,3;59;500;35;"Normal";38,01;23,8
42;4,02;6,3;59;500;36;"Normal";51,99;26,1
42;4,02;6,3;59;500;37;"Normal";48,69;26,1
42;4,02;6,3;59;500;38;"Normal";50,99;NA
42;4,02;6,3;59;500;39;"Normal";58,68;NA
42;4,02;6,3;59;500;40;"Normal";56,01;NA
42;4,02;6,3;59;500;41;"Normal";52,5;NA
42;4,02;6,3;59;500;42;"Normal";51,4;NA
42;4,02;6,3;59;500;43;"Normal";48;NA
42;4,02;6,3;59;500;44;"Normal";54;NA
42;4,02;6,3;59;500;45;"Normal";51,49;NA
42;4,02;6,3;59;500;46;"Normal";42,41;NA
42;4,02;6,3;59;500;47;"Normal";53,5;NA
42;4,02;6,3;59;500;48;"Normal";44,48;NA
42;4,02;6,3;59;500;49;"Normal";46,5;NA
42;4,02;6,3;59;500;50;"Normal";41,41;NA
42;4,02;6,3;59;500;51;"Normal";52,4;NA
42;4,02;6,3;59;500;52;"Normal";47,69;NA
42;4,02;6,3;59;500;53;"Normal";50,49;NA
42;4,02;6,3;59;500;54;"Normal";23,81;NA
42;4,02;6,3;59;500;55;"Normal";43,79;NA
42;4,02;6,3;59;500;56;"Normal";57,21;NA
42;4,02;6,3;59;500;57;"Normal";53,5;NA
42;4,02;6,3;59;500;58;"Normal";58,5;NA
42;4,02;6,3;59;500;59;"Normal";44,8;NA
42;4,02;6,3;59;500;60;"Normal";45,9;NA
42;4,02;6,3;59;500;61;"Normal";49,7;NA
42;4,02;6,3;59;500;62;"Dominante";62,02;27,6
42;4,02;6,3;59;500;63;"Normal";45,11;NA
42;4,02;6,3;59;500;64;"Normal";46,4;NA
42;4,02;6,3;59;500;65;"Normal";45,99;NA
42;4,02;6,3;59;500;66;"Normal";58,9;NA
42;4,02;6,3;59;500;67;"Normal";20,01;NA
42;4,02;6,3;59;500;68;"Normal";48,51;NA
42;4,02;6,3;59;500;69;"Normal";33,49;NA
42;4,02;6,3;59;500;70;"Normal";48,51;NA
42;4,02;6,3;59;500;71;"Normal";52,81;NA
42;4,02;6,3;59;500;72;"Normal";51,8;NA
42;4,02;6,3;59;500;73;"Normal";29,19;NA
42;4,02;6,3;59;500;74;"Normal";49,01;NA
42;4,02;6,3;59;500;75;"Normal";24,19;NA
42;4,02;6,3;59;500;76;"Normal";43,51;NA
43;11,37;6,3;60;500;1;"Normal";41,5;NA
43;11,37;6,3;60;500;2;"Normal";35,81;NA
43;11,37;6,3;60;500;3;"Normal";50,99;NA
43;11,37;6,3;60;500;4;"Normal";50,61;NA
43;11,37;6,3;60;500;5;"Normal";44,01;NA
43;11,37;6,3;60;500;6;"Normal";54,19;NA
43;11,37;6,3;60;500;7;"Normal";48;NA
43;11,37;6,3;60;500;8;"Normal";53,82;NA
43;11,37;6,3;60;500;9;"Normal";44,01;NA
43;11,37;6,3;60;500;10;"Normal";50,99;NA
43;11,37;6,3;60;500;11;"Normal";32,52;NA
43;11,37;6,3;60;500;12;"Falha";0;NA
43;11,37;6,3;60;500;13;"Normal";52,5;NA
43;11,37;6,3;60;500;14;"Normal";29;NA
43;11,37;6,3;60;500;15;"Normal";52,59;NA
43;11,37;6,3;60;500;16;"Normal";45,99;NA
43;11,37;6,3;60;500;17;"Normal";49,39;NA
43;11,37;6,3;60;500;18;"Normal";34,59;NA
43;11,37;6,3;60;500;19;"Normal";49,79;NA
43;11,37;6,3;60;500;20;"Normal";29,19;NA
43;11,37;6,3;60;500;21;"Normal";37,51;NA
43;11,37;6,3;60;500;22;"Normal";47,5;NA
43;11,37;6,3;60;500;23;"Dominante";61,89;27,2
43;11,37;6,3;60;500;24;"Normal";40,81;NA
43;11,37;6,3;60;500;25;"Normal";50,89;NA
43;11,37;6,3;60;500;26;"Normal";41,5;NA
43;11,37;6,3;60;500;27;"Normal";33,4;NA
43;11,37;6,3;60;500;28;"Normal";39,3;NA
43;11,37;6,3;60;500;29;"Normal";41,5;NA
43;11,37;6,3;60;500;30;"Normal";46,31;NA
43;11,37;6,3;60;500;31;"Normal";41,41;NA
43;11,37;6,3;60;500;32;"Normal";49,01;NA
43;11,37;6,3;60;500;33;"Normal";39,21;NA
43;11,37;6,3;60;500;34;"Normal";44,01;NA
43;11,37;6,3;60;500;35;"Normal";42,51;NA
43;11,37;6,3;60;500;36;"Normal";50,99;25,1
43;11,37;6,3;60;500;37;"Normal";43,01;24
43;11,37;6,3;60;500;38;"Normal";38,99;23,6
43;11,37;6,3;60;500;39;"Normal";24,19;16
43;11,37;6,3;60;500;40;"Normal";44,01;25
43;11,37;6,3;60;500;41;"Normal";50,39;25,9
43;11,37;6,3;60;500;42;"Normal";44,39;25,1
43;11,37;6,3;60;500;43;"Normal";52,21;25,6
43;11,37;6,3;60;500;44;"Normal";38,48;22,3
43;11,37;6,3;60;500;45;"Normal";48,79;NA
43;11,37;6,3;60;500;46;"Normal";20,01;11,9
43;11,37;6,3;60;500;47;"Normal";52,81;NA
43;11,37;6,3;60;500;48;"Normal";32,99;NA
43;11,37;6,3;60;500;49;"Dominante";55,01;25,8
43;11,37;6,3;60;500;50;"Normal";51,8;NA
43;11,37;6,3;60;500;51;"Normal";50,61;NA
43;11,37;6,3;60;500;52;"Normal";21,99;NA
43;11,37;6,3;60;500;53;"Normal";50,99;NA
43;11,37;6,3;60;500;54;"Normal";53,82;NA
43;11,37;6,3;60;500;55;"Normal";50,49;NA
43;11,37;6,3;60;500;56;"Normal";45,49;NA
43;11,37;6,3;60;500;57;"Normal";41,41;NA
43;11,37;6,3;60;500;58;"Normal";36,19;NA
43;11,37;6,3;60;500;59;"Normal";46,5;NA
43;11,37;6,3;60;500;60;"Normal";47,91;NA
43;11,37;6,3;60;500;61;"Normal";37,6;NA
43;11,37;6,3;60;500;62;"Normal";44,01;NA
43;11,37;6,3;60;500;63;"Dominante";55,2;26,2
43;11,37;6,3;60;500;64;"Normal";38,61;NA
43;11,37;6,3;60;500;65;"Normal";24;NA
43;11,37;6,3;60;500;66;"Dominante";65;26,4
43;11,37;6,3;60;500;67;"Normal";44,39;NA
43;11,37;6,3;60;500;68;"Normal";14,01;NA
43;11,37;6,3;60;500;69;"Dominante";56,39;26,3
43;11,37;6,3;60;500;70;"Normal";40,81;NA
43;11,37;6,3;60;500;71;"Normal";48,91;NA
43;11,37;6,3;60;500;72;"Normal";28,21;NA
43;11,37;6,3;60;500;73;"Normal";54,29;NA
43;11,37;6,3;60;500;74;"Normal";34,4;NA
43;11,37;6,3;60;500;75;"Normal";35,19;NA
43;11,37;6,3;60;500;76;"Normal";53,19;NA
43;11,37;6,3;60;500;77;"Normal";50,01;NA
43;11,37;6,3;60;500;78;"Normal";45,49;NA
43;11,37;6,3;60;500;79;"Normal";43,2;NA
43;11,37;6,3;60;500;80;"Normal";38,99;NA
43;11,37;6,3;60;500;81;"Normal";55,01;NA
43;11,37;6,3;60;500;82;"Normal";51,49;NA
20;20,72;6,3;61;500;1;"Normal";47,82;NA
20;20,72;6,3;61;500;2;"Normal";40,9;NA
20;20,72;6,3;61;500;3;"Normal";52,81;NA
20;20,72;6,3;61;500;4;"Normal";39,49;NA
20;20,72;6,3;61;500;5;"Normal";47,69;NA
20;20,72;6,3;61;500;6;"Normal";49,51;NA
20;20,72;6,3;61;500;7;"Normal";54;NA
20;20,72;6,3;61;500;8;"Normal";36,1;NA
20;20,72;6,3;61;500;9;"Normal";46,09;NA
20;20,72;6,3;61;500;10;"Normal";45,3;NA
20;20,72;6,3;61;500;11;"Normal";52,81;NA
20;20,72;6,3;61;500;12;"Normal";44,8;NA
20;20,72;6,3;61;500;13;"Normal";54,19;NA
20;20,72;6,3;61;500;14;"Normal";47,91;NA
20;20,72;6,3;61;500;15;"Normal";53,09;NA
20;20,72;6,3;61;500;16;"Normal";42,41;NA
20;20,72;6,3;61;500;17;"Normal";52,09;NA
20;20,72;6,3;61;500;18;"Normal";44,01;NA
20;20,72;6,3;61;500;19;"Normal";49,1;NA
20;20,72;6,3;61;500;20;"Normal";28,49;NA
20;20,72;6,3;61;500;21;"Normal";49,29;NA
20;20,72;6,3;61;500;22;"Normal";52,21;NA
20;20,72;6,3;61;500;23;"Normal";50,99;NA
20;20,72;6,3;61;500;24;"Normal";40,5;NA
20;20,72;6,3;61;500;25;"Normal";26,8;NA
20;20,72;6,3;61;500;26;"Normal";46,4;NA
20;20,72;6,3;61;500;27;"Normal";48,41;26,2
20;20,72;6,3;61;500;28;"Normal";48;26,3
20;20,72;6,3;61;500;29;"Normal";49,01;26,3
20;20,72;6,3;61;500;30;"Normal";51,8;26,2
20;20,72;6,3;61;500;31;"Normal";54,19;26,6
20;20,72;6,3;61;500;32;"Normal";47,82;26
20;20,72;6,3;61;500;33;"Normal";50,8;26,7
20;20,72;6,3;61;500;34;"Normal";54,6;NA
20;20,72;6,3;61;500;35;"Normal";47,82;26
20;20,72;6,3;61;500;36;"Normal";43,2;24,5
20;20,72;6,3;61;500;37;"Normal";45,99;25
20;20,72;6,3;61;500;38;"Normal";46,4;NA
20;20,72;6,3;61;500;39;"Normal";48,6;NA
20;20,72;6,3;61;500;40;"Normal";50,89;NA
20;20,72;6,3;61;500;41;"Normal";44,8;NA
20;20,72;6,3;61;500;42;"Normal";50,8;NA
20;20,72;6,3;61;500;43;"Normal";48,51;NA
20;20,72;6,3;61;500;44;"Normal";34,59;NA
20;20,72;6,3;61;500;45;"Normal";48,29;NA
20;20,72;6,3;61;500;46;"Dominante";56,01;26,8
20;20,72;6,3;61;500;47;"Normal";43,61;NA
20;20,72;6,3;61;500;48;"Dominante";55,39;26,8
20;20,72;6,3;61;500;49;"Normal";35,59;NA
20;20,72;6,3;61;500;50;"Normal";49,51;NA
20;20,72;6,3;61;500;51;"Normal";51,71;NA
20;20,72;6,3;61;500;52;"Normal";51,3;NA
20;20,72;6,3;61;500;53;"Normal";45,9;NA
20;20,72;6,3;61;500;54;"Normal";49,51;NA
20;20,72;6,3;61;500;55;"Normal";53,31;NA
20;20,72;6,3;61;500;56;"Normal";43,61;NA
20;20,72;6,3;61;500;57;"Falha";0;NA
20;20,72;6,3;61;500;58;"Dominante";57,49;27,5
20;20,72;6,3;61;500;59;"Normal";48,41;NA
20;20,72;6,3;61;500;60;"Normal";46,59;NA
20;20,72;6,3;61;500;61;"Normal";41,5;NA
20;20,72;6,3;61;500;62;"Normal";45,3;NA
20;20,72;6,3;61;500;63;"Normal";52,9;NA
20;20,72;6,3;61;500;64;"Normal";54;NA
20;20,72;6,3;61;500;65;"Normal";43,51;NA
20;20,72;6,3;61;500;66;"Dominante";54,79;27,1
20;20,72;6,3;61;500;67;"Normal";48,69;NA
20;20,72;6,3;61;500;68;"Normal";53,19;NA
20;20,72;6,3;61;500;69;"Normal";45,4;NA
20;20,72;6,3;61;500;70;"Normal";47,82;NA
20;20,72;6,3;61;500;71;"Normal";44,8;NA
20;20,72;6,3;61;500;72;"Normal";53,19;NA
20;20,72;6,3;61;500;73;"Normal";34,21;NA
20;20,72;6,3;61;500;74;"Normal";47;NA
20;20,72;6,3;61;500;75;"Dominante";55,79;27,9
20;20,72;6,3;61;500;76;"Normal";45,58;NA
20;20,72;6,3;61;500;77;"Normal";52,31;NA
21;17,76;6,3;62;500;1;"Dominante";52,09;24,5
21;17,76;6,3;62;500;2;"Normal";43,01;NA
21;17,76;6,3;62;500;3;"Normal";44,39;NA
21;17,76;6,3;62;500;4;"Normal";43,1;NA
21;17,76;6,3;62;500;5;"Normal";43,51;NA
21;17,76;6,3;62;500;6;"Normal";38,48;NA
21;17,76;6,3;62;500;7;"Normal";40,59;NA
21;17,76;6,3;62;500;8;"Normal";44,61;NA
21;17,76;6,3;62;500;9;"Normal";48,1;NA
21;17,76;6,3;62;500;10;"Normal";42,6;NA
21;17,76;6,3;62;500;11;"Normal";44,7;NA
21;17,76;6,3;62;500;12;"Normal";46,5;NA
21;17,76;6,3;62;500;13;"Normal";34,81;NA
21;17,76;6,3;62;500;14;"Normal";46,5;NA
21;17,76;6,3;62;500;15;"Normal";47,82;NA
21;17,76;6,3;62;500;16;"Falha";0;NA
21;17,76;6,3;62;500;17;"Normal";43,51;NA
21;17,76;6,3;62;500;18;"Normal";39,62;NA
21;17,76;6,3;62;500;19;"Normal";39,49;NA
21;17,76;6,3;62;500;20;"Normal";44,01;NA
21;17,76;6,3;62;500;21;"Normal";47,5;NA
21;17,76;6,3;62;500;22;"Torta";41,5;NA
21;17,76;6,3;62;500;23;"Normal";48,41;NA
21;17,76;6,3;62;500;24;"Normal";44,39;NA
21;17,76;6,3;62;500;25;"Normal";44,48;NA
21;17,76;6,3;62;500;26;"Normal";44,99;NA
21;17,76;6,3;62;500;27;"Normal";45,8;NA
21;17,76;6,3;62;500;28;"Normal";46,59;NA
21;17,76;6,3;62;500;29;"Normal";45,71;NA
21;17,76;6,3;62;500;30;"Torta";19,89;NA
21;17,76;6,3;62;500;31;"Normal";46,31;NA
21;17,76;6,3;62;500;32;"Normal";46,5;NA
21;17,76;6,3;62;500;33;"Normal";46,59;NA
21;17,76;6,3;62;500;34;"Normal";45,71;NA
21;17,76;6,3;62;500;35;"Normal";45,58;22,2
21;17,76;6,3;62;500;36;"Normal";46,4;22,8
21;17,76;6,3;62;500;37;"Normal";47,09;22,9
21;17,76;6,3;62;500;38;"Normal";49,2;22,8
21;17,76;6,3;62;500;39;"Normal";45,8;23
21;17,76;6,3;62;500;40;"Dominante";52,09;23,6
21;17,76;6,3;62;500;41;"Normal";46,59;22,9
21;17,76;6,3;62;500;42;"Normal";49,01;23,1
21;17,76;6,3;62;500;43;"Normal";48,79;22,7
21;17,76;6,3;62;500;44;"Normal";44,89;22,8
21;17,76;6,3;62;500;45;"Normal";34,09;NA
21;17,76;6,3;62;500;46;"Normal";48,79;NA
21;17,76;6,3;62;500;47;"Normal";45,8;NA
21;17,76;6,3;62;500;48;"Normal";44,39;NA
21;17,76;6,3;62;500;49;"Normal";36;NA
21;17,76;6,3;62;500;50;"Normal";36,6;NA
21;17,76;6,3;62;500;51;"Normal";41,91;NA
21;17,76;6,3;62;500;52;"Normal";40,59;NA
21;17,76;6,3;62;500;53;"Normal";43,61;NA
21;17,76;6,3;62;500;54;"Normal";38,2;NA
21;17,76;6,3;62;500;55;"Normal";44,89;NA
21;17,76;6,3;62;500;56;"Normal";17,91;NA
21;17,76;6,3;62;500;57;"Normal";44,99;NA
21;17,76;6,3;62;500;58;"Normal";41,81;NA
21;17,76;6,3;62;500;59;"Normal";43,61;NA
21;17,76;6,3;62;500;60;"Normal";46,4;NA
21;17,76;6,3;62;500;61;"Normal";34,21;NA
21;17,76;6,3;62;500;62;"Normal";47,19;NA
21;17,76;6,3;62;500;63;"Normal";48,29;NA
21;17,76;6,3;62;500;64;"Normal";40,59;NA
21;17,76;6,3;62;500;65;"Normal";43,79;NA
21;17,76;6,3;62;500;66;"Normal";43,79;NA
21;17,76;6,3;62;500;67;"Normal";38,7;NA
21;17,76;6,3;62;500;68;"Normal";41;NA
21;17,76;6,3;62;500;69;"Normal";44,99;NA
21;17,76;6,3;62;500;70;"Normal";44,99;NA
21;17,76;6,3;62;500;71;"Dominante";49,61;24
21;17,76;6,3;62;500;72;"Normal";47;NA
21;17,76;6,3;62;500;73;"Normal";44,7;NA
21;17,76;6,3;62;500;74;"Normal";41,5;NA
21;17,76;6,3;62;500;75;"Normal";48,6;NA
21;17,76;6,3;62;500;76;"Normal";44,99;NA
21;17,76;6,3;62;500;77;"Normal";47;NA
21;17,76;6,3;62;500;78;"Normal";46,21;NA
21;17,76;6,3;62;500;79;"Torta";34,49;NA
21;17,76;6,3;62;500;80;"Normal";45,71;NA
21;17,76;6,3;62;500;81;"Falha";0;NA
21;17,76;6,3;62;500;82;"Normal";44,48;NA
21;17,76;6,3;62;500;83;"Normal";37,6;NA
21;17,76;6,3;62;500;84;"Normal";45,4;NA
21;17,76;6,3;62;500;85;"Normal";47,82;NA
21;17,76;6,3;62;500;86;"Normal";41,19;NA
21;17,76;6,3;62;500;87;"Normal";42,41;NA
21;17,76;6,3;62;500;88;"Dominante";50,8;24
21;17,76;6,3;62;500;89;"Dominante";49,2;23,8
21;17,76;6,3;62;500;90;"Normal";43,79;NA
21;17,76;6,3;62;500;91;"Normal";43,01;NA
44;23,87;6,3;63;500;1;"Normal";44,89;NA
44;23,87;6,3;63;500;2;"Falha";0;NA
44;23,87;6,3;63;500;3;"Normal";48,51;NA
44;23,87;6,3;63;500;4;"Dominante";53,5;24
44;23,87;6,3;63;500;5;"Dominante";53,91;25,3
44;23,87;6,3;63;500;6;"Normal";47,5;NA
44;23,87;6,3;63;500;7;"Normal";49,79;NA
44;23,87;6,3;63;500;8;"Normal";51,3;NA
44;23,87;6,3;63;500;9;"Normal";50,3;NA
44;23,87;6,3;63;500;10;"Normal";47,5;NA
44;23,87;6,3;63;500;11;"Normal";47,69;NA
44;23,87;6,3;63;500;12;"Normal";47,31;NA
44;23,87;6,3;63;500;13;"Normal";48,69;NA
44;23,87;6,3;63;500;14;"Dominante";52,59;25,6
44;23,87;6,3;63;500;15;"Normal";47;NA
44;23,87;6,3;63;500;16;"Normal";49,51;NA
44;23,87;6,3;63;500;17;"Normal";47,91;NA
44;23,87;6,3;63;500;18;"Normal";46,59;NA
44;23,87;6,3;63;500;19;"Normal";47,82;NA
44;23,87;6,3;63;500;20;"Normal";51,99;NA
44;23,87;6,3;63;500;21;"Dominante";53;25,5
44;23,87;6,3;63;500;22;"Normal";44,99;24,2
44;23,87;6,3;63;500;23;"Normal";42;NA
44;23,87;6,3;63;500;24;"Normal";44,3;25
44;23,87;6,3;63;500;25;"Normal";45,9;24,7
44;23,87;6,3;63;500;26;"Normal";46,59;24,3
44;23,87;6,3;63;500;27;"Normal";49,7;25,5
44;23,87;6,3;63;500;28;"Normal";45,71;24,8
44;23,87;6,3;63;500;29;"Normal";44,8;24,9
44;23,87;6,3;63;500;30;"Normal";44,3;25,4
44;23,87;6,3;63;500;31;"Normal";46,72;24,9
